timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1720114738554,225,new-submission,200,OK,Thread Group 1-1,text,true,,336,2980,153,153,http://localhost:6500/new-submission,225,0,1
1720114738783,32,healthcheck,200,OK,Thread Group 1-1,text,true,,331,234,163,163,http://localhost:6500/healthcheck,32,0,0
1720114738556,292,new-submission,200,OK,Thread Group 1-4,text,true,,337,2966,177,177,http://localhost:6500/new-submission,292,0,1
1720114738569,279,new-submission,200,OK,Thread Group 1-11,text,true,,337,2945,177,177,http://localhost:6500/new-submission,279,0,1
1720114738816,47,deletesubmission,200,OK,Thread Group 1-1,text,true,,320,309,182,182,http://localhost:5500/deletesubmission,47,0,1
1720114738570,361,new-submission,200,OK,Thread Group 1-12,text,true,,337,2994,288,288,http://localhost:6500/new-submission,361,0,7
1720114738848,103,healthcheck,200,OK,Thread Group 1-4,text,true,,331,234,316,316,http://localhost:6500/healthcheck,103,0,0
1720114738848,112,healthcheck,200,OK,Thread Group 1-11,text,true,,331,234,328,328,http://localhost:6500/healthcheck,112,0,0
1720114738931,219,healthcheck,200,OK,Thread Group 1-12,text,true,,331,234,453,453,http://localhost:6500/healthcheck,219,0,0
1720114738863,287,getsubmission,200,OK,Thread Group 1-1,text,true,,726,237,453,453,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,287,0,0
1720114738572,579,new-submission,200,OK,Thread Group 1-13,text,true,,337,2973,453,453,http://localhost:6500/new-submission,579,0,2
1720114738566,585,new-submission,200,OK,Thread Group 1-6,text,true,,337,2994,453,453,http://localhost:6500/new-submission,585,0,1
1720114738576,575,new-submission,200,OK,Thread Group 1-17,text,true,,337,2952,453,453,http://localhost:6500/new-submission,575,0,1
1720114738566,585,new-submission,200,OK,Thread Group 1-7,text,true,,337,2938,453,453,http://localhost:6500/new-submission,585,0,1
1720114738952,225,deletesubmission,200,OK,Thread Group 1-4,text,true,,320,309,468,468,http://localhost:5500/deletesubmission,225,0,0
1720114739151,60,healthcheck,200,OK,Thread Group 1-17,text,true,,331,234,486,486,http://localhost:6500/healthcheck,60,0,0
1720114739151,60,healthcheck,200,OK,Thread Group 1-7,text,true,,331,234,484,485,http://localhost:6500/healthcheck,60,0,0
1720114739151,114,allsubmissions,200,OK,Thread Group 1-1,text,true,,1641,215,518,518,http://localhost:5500/allsubmissions,114,0,0
1720114738960,305,deletesubmission,200,OK,Thread Group 1-11,text,true,,320,309,518,518,http://localhost:5500/deletesubmission,305,0,1
1720114739151,114,healthcheck,200,OK,Thread Group 1-6,text,true,,331,234,518,518,http://localhost:6500/healthcheck,114,0,0
1720114739151,114,healthcheck,200,OK,Thread Group 1-13,text,true,,331,234,518,518,http://localhost:6500/healthcheck,114,0,0
1720114739265,58,getsubmission,200,OK,Thread Group 1-11,text,true,,726,237,558,558,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,58,0,0
1720114739150,174,deletesubmission,200,OK,Thread Group 1-12,text,true,,320,309,558,558,http://localhost:5500/deletesubmission,174,0,1
1720114739177,147,getsubmission,200,OK,Thread Group 1-4,text,true,,726,237,558,558,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,147,0,0
1720114738576,774,new-submission,200,OK,Thread Group 1-16,text,true,,337,2938,564,564,http://localhost:6500/new-submission,774,0,1
1720114738586,791,new-submission,200,OK,Thread Group 1-23,text,true,,337,2945,587,587,http://localhost:6500/new-submission,791,0,1
1720114738586,799,new-submission,200,OK,Thread Group 1-22,text,true,,337,2994,593,593,http://localhost:6500/new-submission,799,0,1
1720114738566,927,new-submission,200,OK,Thread Group 1-9,text,true,,336,2987,657,657,http://localhost:6500/new-submission,927,0,2
1720114738579,925,new-submission,200,OK,Thread Group 1-15,text,true,,337,2938,658,658,http://localhost:6500/new-submission,925,0,0
1720114738579,1052,new-submission,200,OK,Thread Group 1-21,text,true,,337,2952,660,660,http://localhost:6500/new-submission,1052,0,0
1720114739325,306,getsubmission,200,OK,Thread Group 1-12,text,true,,726,237,661,661,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,306,0,0
1720114738580,1051,new-submission,200,OK,Thread Group 1-20,text,true,,337,2959,661,661,http://localhost:6500/new-submission,1051,0,0
1720114739266,365,solver-getall,200,OK,Thread Group 1-1,text,true,,420,214,661,661,http://localhost:8500/solver/getall,365,0,0
1720114739325,306,allsubmissions,200,OK,Thread Group 1-4,text,true,,2437,215,661,661,http://localhost:5500/allsubmissions,306,0,0
1720114739385,341,healthcheck,200,OK,Thread Group 1-22,text,true,,331,234,703,703,http://localhost:6500/healthcheck,341,0,0
1720114739324,402,allsubmissions,200,OK,Thread Group 1-11,text,true,,2552,215,703,703,http://localhost:5500/allsubmissions,402,0,0
1720114739266,526,deletesubmission,200,OK,Thread Group 1-6,text,true,,320,309,728,728,http://localhost:5500/deletesubmission,526,0,0
1720114739504,288,healthcheck,200,OK,Thread Group 1-15,text,true,,331,234,728,728,http://localhost:6500/healthcheck,288,0,0
1720114739378,417,healthcheck,200,OK,Thread Group 1-23,text,true,,331,234,728,728,http://localhost:6500/healthcheck,417,0,0
1720114738587,1208,new-submission,200,OK,Thread Group 1-24,text,true,,337,2980,728,728,http://localhost:6500/new-submission,1208,0,1
1720114739494,303,healthcheck,200,OK,Thread Group 1-9,text,true,,331,234,728,728,http://localhost:6500/healthcheck,303,0,0
1720114739211,586,deletesubmission,200,OK,Thread Group 1-7,text,true,,320,309,728,728,http://localhost:5500/deletesubmission,586,0,1
1720114739350,448,healthcheck,200,OK,Thread Group 1-16,text,true,,331,234,728,728,http://localhost:6500/healthcheck,448,0,0
1720114739631,169,allsubmissions,200,OK,Thread Group 1-12,text,true,,2666,215,728,728,http://localhost:5500/allsubmissions,169,0,0
1720114738583,1217,new-submission,200,OK,Thread Group 1-19,text,true,,337,2966,728,728,http://localhost:6500/new-submission,1217,0,1
1720114739266,535,deletesubmission,200,OK,Thread Group 1-13,text,true,,320,309,728,728,http://localhost:5500/deletesubmission,535,0,0
1720114739214,587,deletesubmission,200,OK,Thread Group 1-17,text,true,,320,309,728,728,http://localhost:5500/deletesubmission,587,0,1
1720114739631,185,solver-file,200,OK,Thread Group 1-1,text,true,,5550,231,728,728,http://localhost:8500/solver/file?solverID=vrpSolver,185,0,0
1720114738567,1249,new-submission,200,OK,Thread Group 1-10,text,true,,337,2931,728,728,http://localhost:6500/new-submission,1249,0,1
1720114739631,211,healthcheck,200,OK,Thread Group 1-21,text,true,,331,234,730,730,http://localhost:6500/healthcheck,211,0,0
1720114739631,219,healthcheck,200,OK,Thread Group 1-20,text,true,,331,234,730,730,http://localhost:6500/healthcheck,219,0,0
1720114739801,64,getsubmission,200,OK,Thread Group 1-17,text,true,,726,237,731,731,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,64,0,0
1720114738582,1283,new-submission,200,OK,Thread Group 1-18,text,true,,337,2987,731,731,http://localhost:6500/new-submission,1283,0,0
1720114739798,67,getsubmission,200,OK,Thread Group 1-7,text,true,,726,237,731,731,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,67,0,0
1720114739792,73,getsubmission,200,OK,Thread Group 1-6,text,true,,726,237,731,731,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,73,0,0
1720114739801,80,getsubmission,200,OK,Thread Group 1-13,text,true,,726,237,732,732,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,80,0,0
1720114738577,1309,new-submission,200,OK,Thread Group 1-14,text,true,,337,2931,736,736,http://localhost:6500/new-submission,1309,0,0
1720114739792,166,deletesubmission,200,OK,Thread Group 1-15,text,true,,320,309,804,804,http://localhost:5500/deletesubmission,166,0,1
1720114739798,160,deletesubmission,200,OK,Thread Group 1-9,text,true,,320,309,804,804,http://localhost:5500/deletesubmission,160,0,0
1720114739727,231,deletesubmission,200,OK,Thread Group 1-22,text,true,,320,309,804,804,http://localhost:5500/deletesubmission,231,0,1
1720114739795,163,deletesubmission,200,OK,Thread Group 1-23,text,true,,320,309,804,804,http://localhost:5500/deletesubmission,163,0,1
1720114739799,159,deletesubmission,200,OK,Thread Group 1-16,text,true,,320,309,804,804,http://localhost:5500/deletesubmission,159,0,1
1720114739865,94,allsubmissions,200,OK,Thread Group 1-17,text,true,,2893,215,804,804,http://localhost:5500/allsubmissions,94,0,0
1720114739800,159,healthcheck,200,OK,Thread Group 1-19,text,true,,331,234,804,804,http://localhost:6500/healthcheck,159,0,0
1720114739865,94,allsubmissions,200,OK,Thread Group 1-6,text,true,,2893,215,804,804,http://localhost:5500/allsubmissions,94,0,0
1720114739865,94,allsubmissions,200,OK,Thread Group 1-7,text,true,,2892,215,804,804,http://localhost:5500/allsubmissions,94,0,0
1720114739842,118,deletesubmission,200,OK,Thread Group 1-21,text,true,,320,309,804,804,http://localhost:5500/deletesubmission,118,0,1
1720114739881,79,allsubmissions,200,OK,Thread Group 1-13,text,true,,2893,215,804,804,http://localhost:5500/allsubmissions,79,0,0
1720114739795,165,healthcheck,200,OK,Thread Group 1-24,text,true,,331,234,804,804,http://localhost:6500/healthcheck,165,0,0
1720114738566,1422,new-submission,200,OK,Thread Group 1-8,text,true,,337,2973,804,804,http://localhost:6500/new-submission,1422,0,1
1720114739727,272,solver-getall,200,OK,Thread Group 1-11,text,true,,420,214,804,804,http://localhost:8500/solver/getall,272,0,1
1720114739816,183,solver,200,OK,Thread Group 1-1,text,true,,418,226,804,804,http://localhost:8500/solver?solverID=vrpSolver,183,0,0
1720114739960,39,getsubmission,200,OK,Thread Group 1-21,text,true,,726,237,804,804,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,39,0,0
1720114739816,186,healthcheck,200,OK,Thread Group 1-10,text,true,,331,234,804,804,http://localhost:6500/healthcheck,186,0,0
1720114739851,151,deletesubmission,200,OK,Thread Group 1-20,text,true,,320,309,804,804,http://localhost:5500/deletesubmission,151,0,1
1720114739632,371,solver-getall,200,OK,Thread Group 1-4,text,true,,420,214,804,804,http://localhost:8500/solver/getall,371,0,0
1720114739865,138,healthcheck,200,OK,Thread Group 1-18,text,true,,331,234,804,804,http://localhost:6500/healthcheck,138,0,0
1720114739958,46,getsubmission,200,OK,Thread Group 1-15,text,true,,726,237,804,804,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,46,0,0
1720114739959,51,getsubmission,200,OK,Thread Group 1-16,text,true,,726,237,804,804,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,51,0,0
1720114739959,51,getsubmission,200,OK,Thread Group 1-23,text,true,,726,237,804,804,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,51,0,0
1720114739958,52,getsubmission,200,OK,Thread Group 1-9,text,true,,726,237,804,804,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,52,0,0
1720114739886,132,healthcheck,200,OK,Thread Group 1-14,text,true,,331,234,804,804,http://localhost:6500/healthcheck,132,0,0
1720114739960,86,solver-getall,200,OK,Thread Group 1-6,text,true,,420,214,822,822,http://localhost:8500/solver/getall,86,0,0
1720114739959,88,solver-getall,200,OK,Thread Group 1-17,text,true,,420,214,824,824,http://localhost:8500/solver/getall,88,0,1
1720114739958,113,getsubmission,200,OK,Thread Group 1-22,text,true,,726,237,861,861,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,113,0,0
1720114739800,318,solver-getall,200,OK,Thread Group 1-12,text,true,,420,214,953,953,http://localhost:8500/solver/getall,318,0,1
1720114739960,158,solver-getall,200,OK,Thread Group 1-7,text,true,,420,214,953,953,http://localhost:8500/solver/getall,158,0,0
1720114739999,177,allsubmissions,200,OK,Thread Group 1-21,text,true,,3008,215,1000,1000,http://localhost:5500/allsubmissions,177,0,0
1720114740002,174,getsubmission,200,OK,Thread Group 1-20,text,true,,726,237,1000,1000,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,174,0,0
1720114739988,190,healthcheck,200,OK,Thread Group 1-8,text,true,,331,234,1000,1000,http://localhost:6500/healthcheck,190,0,0
1720114740010,173,allsubmissions,200,OK,Thread Group 1-16,text,true,,3008,215,1000,1000,http://localhost:5500/allsubmissions,173,0,0
1720114739961,224,deletesubmission,200,OK,Thread Group 1-24,text,true,,320,309,1000,1000,http://localhost:5500/deletesubmission,224,0,0
1720114739999,195,new-solver,200,OK,Thread Group 1-1,text,true,,310,894,1000,1000,http://localhost:8500/solver,195,0,0
1720114740003,191,solver-file,200,OK,Thread Group 1-4,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,191,0,0
1720114739961,240,solver-getall,200,OK,Thread Group 1-13,text,true,,420,214,1000,1000,http://localhost:8500/solver/getall,240,0,0
1720114740010,194,allsubmissions,200,OK,Thread Group 1-23,text,true,,3008,215,1000,1000,http://localhost:5500/allsubmissions,194,0,0
1720114738554,1669,new-submission,200,OK,Thread Group 1-3,text,true,,337,2945,1000,1000,http://localhost:6500/new-submission,1669,0,3
1720114740047,182,solver-file,200,OK,Thread Group 1-6,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,182,0,0
1720114739999,234,solver-file,200,OK,Thread Group 1-11,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,234,0,0
1720114740047,186,solver-file,200,OK,Thread Group 1-17,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,186,0,0
1720114740195,44,solver,200,OK,Thread Group 1-4,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,44,0,0
1720114740184,58,solver-getall,200,OK,Thread Group 1-16,text,true,,420,214,1000,1000,http://localhost:8500/solver/getall,58,0,0
1720114740118,131,solver-file,200,OK,Thread Group 1-12,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,131,0,0
1720114740177,72,solver-getall,200,OK,Thread Group 1-21,text,true,,420,214,1000,1000,http://localhost:8500/solver/getall,72,0,0
1720114740201,51,solver-file,200,OK,Thread Group 1-13,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,51,0,0
1720114740240,35,new-solver,200,OK,Thread Group 1-4,text,true,,310,887,1000,1000,http://localhost:8500/solver,35,0,0
1720114740223,52,healthcheck,200,OK,Thread Group 1-3,text,true,,331,234,1000,1000,http://localhost:6500/healthcheck,52,0,0
1720114740205,70,solver-getall,200,OK,Thread Group 1-23,text,true,,420,214,1000,1000,http://localhost:8500/solver/getall,70,0,1
1720114738554,1721,new-submission,200,OK,Thread Group 1-2,text,true,,337,2987,1000,1000,http://localhost:6500/new-submission,1721,0,4
1720114740233,42,solver,200,OK,Thread Group 1-11,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,42,0,0
1720114740233,45,solver,200,OK,Thread Group 1-17,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,45,0,0
1720114740229,49,solver,200,OK,Thread Group 1-6,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,49,0,0
1720114740010,277,allsubmissions,200,OK,Thread Group 1-9,text,true,,3008,215,1000,1000,http://localhost:5500/allsubmissions,277,0,0
1720114740249,41,solver,200,OK,Thread Group 1-12,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,41,0,0
1720114739959,340,deletesubmission,200,OK,Thread Group 1-19,text,true,,320,309,1000,1000,http://localhost:5500/deletesubmission,340,0,1
1720114740004,304,allsubmissions,200,OK,Thread Group 1-15,text,true,,3008,215,1000,1000,http://localhost:5500/allsubmissions,304,0,0
1720114740277,34,new-solver,200,OK,Thread Group 1-11,text,true,,310,887,1000,1000,http://localhost:8500/solver,34,0,0
1720114740252,71,solver,200,OK,Thread Group 1-13,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,71,0,0
1720114740278,48,new-solver,200,OK,Thread Group 1-6,text,true,,310,852,1000,1000,http://localhost:8500/solver,48,0,0
1720114740290,37,new-solver,200,OK,Thread Group 1-12,text,true,,310,831,1000,1000,http://localhost:8500/solver,37,0,0
1720114740249,80,solver-file,200,OK,Thread Group 1-21,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,80,0,0
1720114740118,212,solver-file,200,OK,Thread Group 1-7,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,212,0,0
1720114740071,261,allsubmissions,200,OK,Thread Group 1-22,text,true,,3580,215,1000,1000,http://localhost:5500/allsubmissions,261,0,0
1720114740277,57,healthcheck,200,OK,Thread Group 1-2,text,true,,331,234,1000,1000,http://localhost:6500/healthcheck,57,0,0
1720114740278,59,new-solver,200,OK,Thread Group 1-17,text,true,,310,859,1000,1000,http://localhost:8500/solver,59,0,0
1720114738591,1748,new-submission,200,OK,Thread Group 1-25,text,true,,337,2973,1000,1000,http://localhost:6500/new-submission,1748,0,1
1720114740242,98,solver-file,200,OK,Thread Group 1-16,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,98,0,0
1720114740277,64,solver-file,200,OK,Thread Group 1-23,text,true,,5550,231,1000,1000,http://localhost:8500/solver/file?solverID=vrpSolver,64,0,0
1720114740323,21,new-solver,200,OK,Thread Group 1-13,text,true,,310,866,1000,1000,http://localhost:8500/solver,21,0,0
1720114740185,164,getsubmission,200,OK,Thread Group 1-24,text,true,,726,237,1000,1000,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,164,0,0
1720114740287,62,solver-getall,200,OK,Thread Group 1-9,text,true,,420,214,1000,1000,http://localhost:8500/solver/getall,62,0,1
1720114740341,16,solver,200,OK,Thread Group 1-16,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,16,0,0
1720114740299,62,getsubmission,200,OK,Thread Group 1-19,text,true,,726,237,1000,1000,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,62,0,0
1720114740176,185,allsubmissions,200,OK,Thread Group 1-20,text,true,,3580,215,1000,1000,http://localhost:5500/allsubmissions,185,0,0
1720114740003,359,deletesubmission,200,OK,Thread Group 1-10,text,true,,320,309,1000,1000,http://localhost:5500/deletesubmission,359,0,0
1720114740195,167,kill-submission,200,OK,Thread Group 1-1,text,true,,263,323,1000,1000,http://localhost:9500/kill_submission,167,0,1
1720114740308,54,solver-getall,200,OK,Thread Group 1-15,text,true,,420,214,1000,1000,http://localhost:8500/solver/getall,54,0,1
1720114740331,36,solver,200,OK,Thread Group 1-7,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,36,0,0
1720114740329,40,solver,200,OK,Thread Group 1-21,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,40,0,0
1720114738599,1772,new-submission,200,OK,Thread Group 1-27,text,true,,337,2980,1000,1000,http://localhost:6500/new-submission,1772,0,2
1720114740019,352,deletesubmission,200,OK,Thread Group 1-14,text,true,,320,309,1000,1000,http://localhost:5500/deletesubmission,352,0,0
1720114740341,30,solver,200,OK,Thread Group 1-23,text,true,,418,226,1000,1000,http://localhost:8500/solver?solverID=vrpSolver,30,0,0
1720114740362,10,post-credit,200,OK,Thread Group 1-1,text,true,,288,288,1000,1000,http://localhost:7500/credit,10,0,1
1720114740277,96,kill-submission,200,OK,Thread Group 1-4,text,true,,263,323,1000,1000,http://localhost:9500/kill_submission,96,0,0
1720114738601,1775,new-submission,200,OK,Thread Group 1-28,text,true,,336,2959,1000,1000,http://localhost:6500/new-submission,1775,0,0
1720114740349,29,allsubmissions,200,OK,Thread Group 1-24,text,true,,3809,215,1000,1000,http://localhost:5500/allsubmissions,29,0,0
1720114740003,377,deletesubmission,200,OK,Thread Group 1-18,text,true,,320,309,1000,1000,http://localhost:5500/deletesubmission,377,0,1
1720114740372,8,get-credit,200,OK,Thread Group 1-1,text,true,,305,207,1000,1000,http://localhost:7500/credit,8,0,0
1720114738557,1828,new-submission,200,OK,Thread Group 1-5,text,true,,337,2959,999,999,http://localhost:6500/new-submission,1828,0,1
1720114740339,50,healthcheck,200,OK,Thread Group 1-25,text,true,,331,234,999,999,http://localhost:6500/healthcheck,50,0,0
1720114740374,16,post-credit,200,OK,Thread Group 1-4,text,true,,288,288,999,999,http://localhost:7500/credit,16,0,1
1720114740178,220,deletesubmission,200,OK,Thread Group 1-8,text,true,,320,309,999,999,http://localhost:5500/deletesubmission,220,0,1
1720114740362,38,getsubmission,200,OK,Thread Group 1-10,text,true,,726,237,999,999,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,38,0,0
1720114740390,12,get-credit,200,OK,Thread Group 1-4,text,true,,306,207,999,999,http://localhost:7500/credit,12,0,0
1720114740312,94,kill-submission,200,OK,Thread Group 1-11,text,true,,263,323,998,998,http://localhost:9500/kill_submission,94,0,1
1720114740362,44,allsubmissions,200,OK,Thread Group 1-19,text,true,,3807,215,998,998,http://localhost:5500/allsubmissions,44,0,0
1720114740358,52,new-solver,200,OK,Thread Group 1-16,text,true,,310,866,998,998,http://localhost:8500/solver,52,0,0
1720114740277,139,deletesubmission,200,OK,Thread Group 1-3,text,true,,320,309,998,998,http://localhost:5500/deletesubmission,139,0,0
1720114740332,87,solver-getall,200,OK,Thread Group 1-22,text,true,,420,214,998,998,http://localhost:8500/solver/getall,87,0,1
1720114740371,53,new-solver,200,OK,Thread Group 1-23,text,true,,310,831,998,998,http://localhost:8500/solver,53,0,0
1720114740367,57,new-solver,200,OK,Thread Group 1-7,text,true,,310,831,998,998,http://localhost:8500/solver,57,0,0
1720114740369,56,new-solver,200,OK,Thread Group 1-21,text,true,,310,845,998,998,http://localhost:8500/solver,56,0,0
1720114740406,19,post-credit,200,OK,Thread Group 1-11,text,true,,288,288,998,998,http://localhost:7500/credit,19,0,1
1720114740380,47,getsubmission,200,OK,Thread Group 1-18,text,true,,726,237,998,998,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,47,0,0
1720114738601,1826,new-submission,200,OK,Thread Group 1-29,text,true,,337,2959,998,998,http://localhost:6500/new-submission,1826,0,1
1720114740371,59,getsubmission,200,OK,Thread Group 1-14,text,true,,726,237,998,998,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,59,0,0
1720114740426,6,get-credit,200,OK,Thread Group 1-11,text,true,,306,207,998,998,http://localhost:7500/credit,6,0,0
1720114738591,1848,new-submission,200,OK,Thread Group 1-26,text,true,,337,2966,997,997,http://localhost:6500/new-submission,1848,0,1
1720114740400,42,allsubmissions,200,OK,Thread Group 1-10,text,true,,3922,215,997,997,http://localhost:5500/allsubmissions,42,0,0
1720114740349,96,solver-file,200,OK,Thread Group 1-9,text,true,,5550,231,997,997,http://localhost:8500/solver/file?solverID=vrpSolver,96,0,0
1720114740371,74,healthcheck,200,OK,Thread Group 1-27,text,true,,331,234,997,997,http://localhost:6500/healthcheck,74,0,0
1720114740376,72,healthcheck,200,OK,Thread Group 1-28,text,true,,331,234,997,997,http://localhost:6500/healthcheck,72,0,0
1720114740386,64,healthcheck,200,OK,Thread Group 1-5,text,true,,331,234,997,997,http://localhost:6500/healthcheck,64,0,0
1720114740362,88,solver-file,200,OK,Thread Group 1-15,text,true,,5550,231,997,997,http://localhost:8500/solver/file?solverID=vrpSolver,88,0,0
1720114740326,127,kill-submission,200,OK,Thread Group 1-6,text,true,,263,323,997,997,http://localhost:9500/kill_submission,127,0,1
1720114740416,44,getsubmission,200,OK,Thread Group 1-3,text,true,,726,237,997,997,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,44,0,0
1720114738603,1859,new-submission,200,OK,Thread Group 1-31,text,true,,337,2938,997,997,http://localhost:6500/new-submission,1859,0,0
1720114740399,68,getsubmission,200,OK,Thread Group 1-8,text,true,,726,237,997,997,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,68,0,0
1720114740335,132,deletesubmission,200,OK,Thread Group 1-2,text,true,,320,309,997,997,http://localhost:5500/deletesubmission,132,0,0
1720114740445,25,solver,200,OK,Thread Group 1-9,text,true,,418,226,997,997,http://localhost:8500/solver?solverID=vrpSolver,25,0,0
1720114740428,42,allsubmissions,200,OK,Thread Group 1-18,text,true,,3922,215,997,997,http://localhost:5500/allsubmissions,42,0,0
1720114740453,22,post-credit,200,OK,Thread Group 1-6,text,true,,288,288,997,997,http://localhost:7500/credit,22,0,1
1720114740419,58,solver-file,200,OK,Thread Group 1-22,text,true,,5550,231,997,997,http://localhost:8500/solver/file?solverID=vrpSolver,58,0,0
1720114740328,151,kill-submission,200,OK,Thread Group 1-12,text,true,,263,323,997,997,http://localhost:9500/kill_submission,151,0,1
1720114740450,33,solver,200,OK,Thread Group 1-15,text,true,,418,226,997,997,http://localhost:8500/solver?solverID=vrpSolver,33,0,0
1720114740362,121,solver-getall,200,OK,Thread Group 1-20,text,true,,420,214,997,997,http://localhost:8500/solver/getall,121,0,1
1720114740431,54,allsubmissions,200,OK,Thread Group 1-14,text,true,,3922,215,997,997,http://localhost:5500/allsubmissions,54,0,0
1720114740390,96,deletesubmission,200,OK,Thread Group 1-25,text,true,,320,309,997,997,http://localhost:5500/deletesubmission,96,0,0
1720114740428,61,healthcheck,200,OK,Thread Group 1-29,text,true,,331,234,997,997,http://localhost:6500/healthcheck,61,0,0
1720114740440,52,healthcheck,200,OK,Thread Group 1-26,text,true,,331,234,997,997,http://localhost:6500/healthcheck,52,0,0
1720114740344,150,kill-submission,200,OK,Thread Group 1-13,text,true,,263,323,997,997,http://localhost:9500/kill_submission,149,0,1
1720114740468,32,getsubmission,200,OK,Thread Group 1-2,text,true,,726,237,997,997,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,32,0,0
1720114740462,42,healthcheck,200,OK,Thread Group 1-31,text,true,,331,234,997,997,http://localhost:6500/healthcheck,42,0,0
1720114740449,56,deletesubmission,200,OK,Thread Group 1-28,text,true,,320,309,997,997,http://localhost:5500/deletesubmission,56,0,0
1720114740486,20,getsubmission,200,OK,Thread Group 1-25,text,true,,726,237,997,997,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,20,0,0
1720114740338,170,kill-submission,200,OK,Thread Group 1-17,text,true,,263,323,997,997,http://localhost:9500/kill_submission,170,0,0
1720114740467,45,allsubmissions,200,OK,Thread Group 1-8,text,true,,4152,215,997,997,http://localhost:5500/allsubmissions,45,0,0
1720114740477,42,solver,200,OK,Thread Group 1-22,text,true,,418,226,997,997,http://localhost:8500/solver?solverID=vrpSolver,42,0,0
1720114740470,51,new-solver,200,OK,Thread Group 1-9,text,true,,310,887,997,997,http://localhost:8500/solver,51,0,0
1720114740379,143,solver-getall,200,OK,Thread Group 1-24,text,true,,420,214,997,997,http://localhost:8500/solver/getall,143,0,1
1720114740480,45,post-credit,200,OK,Thread Group 1-12,text,true,,288,288,997,997,http://localhost:7500/credit,45,0,1
1720114740461,64,allsubmissions,200,OK,Thread Group 1-3,text,true,,4037,215,997,997,http://localhost:5500/allsubmissions,64,0,0
1720114740509,17,post-credit,200,OK,Thread Group 1-17,text,true,,288,288,997,997,http://localhost:7500/credit,17,0,0
1720114740411,117,kill-submission,200,OK,Thread Group 1-16,text,true,,263,323,997,997,http://localhost:9500/kill_submission,117,0,1
1720114740500,29,allsubmissions,200,OK,Thread Group 1-2,text,true,,4152,215,997,997,http://localhost:5500/allsubmissions,29,0,0
1720114738606,1924,new-submission,200,OK,Thread Group 1-32,text,true,,337,2931,997,997,http://localhost:6500/new-submission,1924,0,1
1720114740406,125,solver-getall,200,OK,Thread Group 1-19,text,true,,420,214,997,997,http://localhost:8500/solver/getall,125,0,1
1720114740519,20,new-solver,200,OK,Thread Group 1-22,text,true,,310,894,997,997,http://localhost:8500/solver,20,0,0
